timestamp,event_type,trade_key,trade_id,portfolio,asset,side,scenario_id,scenario_version,reason,price,net_pnl_ex_funding_eur,quality,same_candle_ambiguous
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_1H_BALANCED_V3:7b66eaef95fe2a181155,7b66eaef95fe2a181155,SHADOW_1H_BALANCED_V3,BANK,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.195959184,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_1H_FAST:c7c280c14af51c0c228e,c7c280c14af51c0c228e,SHADOW_1H_FAST,LAB,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.188326936,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_1H_FAST:449806ecc5b0c184e37e,449806ecc5b0c184e37e,SHADOW_1H_FAST,ONDO,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.37292361999999996,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_1H_FAST:2e6803ba7f81bc6fdaec,2e6803ba7f81bc6fdaec,SHADOW_1H_FAST,GRAM,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1.49240402,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_1H_FAST:836face756c832a18402,836face756c832a18402,SHADOW_1H_FAST,PEPE,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.84410544e-06,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_1H_FAST_V3:8685cf4a8cc66e45df7d,8685cf4a8cc66e45df7d,SHADOW_1H_FAST_V3,ETH,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1868.12355,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_1H_FAST_V3:30471117e67079913292,30471117e67079913292,SHADOW_1H_FAST_V3,PEPE,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.8461066399999997e-06,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_1H_FAST_V3:f995653833b22f2fabf6,f995653833b22f2fabf6,SHADOW_1H_FAST_V3,BANK,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.195959184,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_4H_WIDE:0e247b208a46fb3310c8,0e247b208a46fb3310c8,SHADOW_4H_WIDE,DOGE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.072366554,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_4H_WIDE:2e309065d5a748860136,2e309065d5a748860136,SHADOW_4H_WIDE,ZEC,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,522.364452,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_4H_WIDE:d83fe9c0d3eaec61fc74,d83fe9c0d3eaec61fc74,SHADOW_4H_WIDE,HYPE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,59.3601256,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_4H_WIDE:5f4ca9a55e715fdcfb01,5f4ca9a55e715fdcfb01,SHADOW_4H_WIDE,AKE,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.001875364998,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_RELATIVE_STRENGTH:0caf1ad5b641f8ca5bb2,0caf1ad5b641f8ca5bb2,SHADOW_RELATIVE_STRENGTH,NEAR,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.0242138,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_RELATIVE_STRENGTH:30891ee60c130e69bd67,30891ee60c130e69bd67,SHADOW_RELATIVE_STRENGTH,ALLO,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.37581437599999995,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_RELATIVE_STRENGTH:f2594335c16986dd5a9f,f2594335c16986dd5a9f,SHADOW_RELATIVE_STRENGTH,PEPE,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.8495698e-06,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_RELATIVE_STRENGTH:f10b088c507e33bb74d4,f10b088c507e33bb74d4,SHADOW_RELATIVE_STRENGTH,AKE,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.001952430408,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_RELATIVE_STRENGTH_V2:129e23a12ad3a18b52c2,129e23a12ad3a18b52c2,SHADOW_RELATIVE_STRENGTH_V2,LAB,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.188326936,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_RELATIVE_STRENGTH_V2:c3fe3494b94c292ded25,c3fe3494b94c292ded25,SHADOW_RELATIVE_STRENGTH_V2,GRAM,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1.47771284,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_RELATIVE_STRENGTH_V2:2ad0679ac9b0e6b66930,2ad0679ac9b0e6b66930,SHADOW_RELATIVE_STRENGTH_V2,PEPE,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.83459974e-06,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_DONCHIAN_1H:1b6733b13e0fc443e91d,1b6733b13e0fc443e91d,SHADOW_DONCHIAN_1H,ETH,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1868.12355,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_BOLLINGER_MR_1H:b70f728a0f548b5c2825,b70f728a0f548b5c2825,SHADOW_BOLLINGER_MR_1H,LAB,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.18881322,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_BOLLINGER_MR_1H:b0dad923388f88521bfc,b0dad923388f88521bfc,SHADOW_BOLLINGER_MR_1H,ETH,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1867.37645,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_BOLLINGER_MR_1H:029345a1f6734b5948f6,029345a1f6734b5948f6,SHADOW_BOLLINGER_MR_1H,PEPE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.8399949799999995e-06,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_EMA_TREND_1H:c8921eeac0b3fd738f4b,c8921eeac0b3fd738f4b,SHADOW_EMA_TREND_1H,NEAR,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.0242138,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_EMA_TREND_1H:a4fea204efa567903d36,a4fea204efa567903d36,SHADOW_EMA_TREND_1H,ALLO,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.37581437599999995,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_EMA_TREND_1H:57570617bc0682124706,57570617bc0682124706,SHADOW_EMA_TREND_1H,HYPE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,59.788039999999995,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_SCANNER_TOP5_LONG:4d19d108491b31cd808a,4d19d108491b31cd808a,SHADOW_SCANNER_TOP5_LONG,ONDO,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.37282355999999994,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_SCANNER_TOP5_LONG:6c06f8b3f394984012ca,6c06f8b3f394984012ca,SHADOW_SCANNER_TOP5_LONG,ZEC,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,556.251228,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_SCANNER_TOP5_LONG:6612d3224c737ed0aee6,6612d3224c737ed0aee6,SHADOW_SCANNER_TOP5_LONG,AKE,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.001952430408,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_SCANNER_BOTTOM5_SHORT:6e4bc7d8fe9825a73b07,6e4bc7d8fe9825a73b07,SHADOW_SCANNER_BOTTOM5_SHORT,LAB,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.22090581,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_SCANNER_BOTTOM5_SHORT:8d623c7f4fd8dc80d917,8d623c7f4fd8dc80d917,SHADOW_SCANNER_BOTTOM5_SHORT,DOGE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.072166674,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_SCANNER_TOP5_BTC:8c6a1ab9429abdd9f310,8c6a1ab9429abdd9f310,SHADOW_SCANNER_TOP5_BTC,NEAR,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.0242138,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_SCANNER_TOP5_BTC:49d79208a7391977ddf8,49d79208a7391977ddf8,SHADOW_SCANNER_TOP5_BTC,ONDO,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.37612554,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_SCANNER_TOP5_BTC:1a5a8b4ce63d128d4789,1a5a8b4ce63d128d4789,SHADOW_SCANNER_TOP5_BTC,ZEC,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,556.251228,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_GLOBAL_PURE:2b1b7c8dfde05a33cba2,2b1b7c8dfde05a33cba2,SHADOW_GLOBAL_PURE,DOGE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.072146686,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_TREND:db9b1460d8d210a9c047,db9b1460d8d210a9c047,SHADOW_COMBO_TREND,ONDO,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.37282355999999994,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_TREND:a99845f8776315820491,a99845f8776315820491,SHADOW_COMBO_TREND,XRP,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1.086892578,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_TREND:3548a2c6c2d5cd515bde,3548a2c6c2d5cd515bde,SHADOW_COMBO_TREND,HYPE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,59.788039999999995,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_MEAN_REVERSION:154d05430e83c267279b,154d05430e83c267279b,SHADOW_COMBO_MEAN_REVERSION,LAB,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.18881322,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_SCANNER:44f7372816dfd3b14070,44f7372816dfd3b14070,SHADOW_COMBO_SCANNER,ONDO,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.37282355999999994,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_SCANNER:766af21a39def687662b,766af21a39def687662b,SHADOW_COMBO_SCANNER,DOGE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.072146686,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_SCANNER:3580905db4580c977e63,3580905db4580c977e63,SHADOW_COMBO_SCANNER,ZEC,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,556.251228,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_ADAPTIVE:03f8ff470e3537773ce3,03f8ff470e3537773ce3,SHADOW_COMBO_ADAPTIVE,ONDO,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.37282355999999994,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_ADAPTIVE:b6e51ff26a38ceeec76a,b6e51ff26a38ceeec76a,SHADOW_COMBO_ADAPTIVE,GRAM,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1.4818103799999998,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_ADAPTIVE:e24bb974d89c7b397783,e24bb974d89c7b397783,SHADOW_COMBO_ADAPTIVE,ETH,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1868.12355,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL:104daefe5c5b4a87b425,104daefe5c5b4a87b425,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,ETH,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1868.12355,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL:2a0a09cc4e08f85b5546,2a0a09cc4e08f85b5546,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,DOGE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.07230658999999999,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL:4cf861bb710bcf3bf38d,4cf861bb710bcf3bf38d,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,PEPE,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,2.8406680200000002e-06,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_ETH_EMA_1H:92e85b0ded1759a8d49c,92e85b0ded1759a8d49c,SHADOW_ETH_EMA_1H,ETH,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1859.791884,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_ETH_DONCHIAN_1H:381e90a28b5667e6da8a,381e90a28b5667e6da8a,SHADOW_ETH_DONCHIAN_1H,ETH,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1868.12355,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_ETH_BOLLINGER_1H:d67d5109ffe8ab75ccf5,d67d5109ffe8ab75ccf5,SHADOW_ETH_BOLLINGER_1H,ETH,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1867.37645,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_ETH_ADAPTIVE_1H:34565c88fa092eebf1e4,34565c88fa092eebf1e4,SHADOW_ETH_ADAPTIVE_1H,ETH,LONG,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,1868.12355,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,GROUP_CREATED,SHADOW_DOGE_EMA_1H:5655f096562b61a5eda0,5655f096562b61a5eda0,SHADOW_DOGE_EMA_1H,DOGE,SHORT,,block3-v1-r-matrix,PARTIAL_FROM_BLOCK3_ACTIVATION,0.07215668,,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:3603c8e65b0aba771606,3603c8e65b0aba771606,MAIN,DOGE,SHORT,TIME_6H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,0.072283344,12.879718345598679,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:3603c8e65b0aba771606,3603c8e65b0aba771606,MAIN,DOGE,SHORT,TIME_12H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,0.072283344,12.879718345598679,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:3603c8e65b0aba771606,3603c8e65b0aba771606,MAIN,DOGE,SHORT,TIME_24H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,0.072283344,12.879718345598679,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:21f2d5474d779690b418,21f2d5474d779690b418,MAIN,HYPE,SHORT,TIME_6H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,60.827163,-24.36692701757889,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:21f2d5474d779690b418,21f2d5474d779690b418,MAIN,HYPE,SHORT,TIME_12H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,60.827163,-24.36692701757889,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:21f2d5474d779690b418,21f2d5474d779690b418,MAIN,HYPE,SHORT,TIME_24H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,60.827163,-24.36692701757889,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:d070633816425206a97a,d070633816425206a97a,MAIN,LAB,SHORT,TIME_6H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,0.17851993573279998,-0.735940733209794,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:d070633816425206a97a,d070633816425206a97a,MAIN,LAB,SHORT,TIME_12H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,0.17851993573279998,-0.735940733209794,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:d070633816425206a97a,d070633816425206a97a,MAIN,LAB,SHORT,TIME_24H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,0.17851993573279998,-0.735940733209794,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:b80347ed065bda3ef3d6,b80347ed065bda3ef3d6,MAIN,ZEC,LONG,TIME_6H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,551.219734,-8.748021308755172,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:b80347ed065bda3ef3d6,b80347ed065bda3ef3d6,MAIN,ZEC,LONG,TIME_12H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,551.219734,-8.748021308755172,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,MAIN:b80347ed065bda3ef3d6,b80347ed065bda3ef3d6,MAIN,ZEC,LONG,TIME_24H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,551.219734,-8.748021308755172,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,SHADOW_1H_BALANCED:fd33761c5555d4d16336,fd33761c5555d4d16336,SHADOW_1H_BALANCED,LAB,SHORT,TIME_6H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,0.18677993275919996,-0.7768898651216907,PARTIAL_FROM_BLOCK3_ACTIVATION,False
2026-07-19T18:00:17+00:00,SHADOW_EXIT,SHADOW_1H_BALANCED:fd33761c5555d4d16336,fd33761c5555d4d16336,SHADOW_1H_BALANCED,LAB,SHORT,TIME_12H,block3-v1-r-matrix,TIME_EXIT_MARK_ONLY,0.18677993275919996,-0.7768898651216907,PARTIAL_FROM_BLOCK3_ACTIVATION,False
